#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
813	NR_030634	chr10	-	29891192	29891275	29891275	29891275	1	29891192,	29891275,	0	MIR938	unk	unk	-1,
816	NM_020848	chr10	-	30301728	30348488	30306811	30336741	4	30301728,30315031,30336460,30348410,	30306846,30318795,30336800,30348488,	0	KIAA1462	cmpl	cmpl	1,2,0,-1,
818	NM_018109	chr10	-	30598729	30638267	30602537	30638204	9	30598729,30604891,30605046,30611319,30615352,30625731,30629154,30630396,30638047,	30602900,30604965,30605139,30611546,30615564,30625956,30629379,30630569,30638267,	0	MTPAP	cmpl	cmpl	0,1,1,2,0,0,0,1,0,
818	NR_003524	chr10	-	30653255	30663377	30663377	30663377	9	30653255,30653634,30654077,30654273,30658003,30658255,30658461,30662588,30663231,	30653548,30653996,30654180,30654497,30658062,30658354,30658548,30662782,30663377,	0	LOC729668	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,
819	NM_001244134	chr10	+	30722949	30750762	30727867	30749765	8	30722949,30727844,30736710,30739186,30740566,30747012,30748183,30749634,	30723307,30728203,30736878,30739448,30740673,30747165,30748430,30750762,	0	MAP3K8	cmpl	cmpl	-1,0,0,0,1,0,0,1,
819	NM_005204	chr10	+	30722949	30750762	30727867	30749765	9	30722949,30726104,30727844,30736710,30739186,30740566,30747012,30748183,30749634,	30723307,30726335,30728203,30736878,30739448,30740673,30747165,30748430,30750762,	0	MAP3K8	cmpl	cmpl	-1,-1,0,0,0,1,0,0,1,
820	NM_183058	chr10	-	30900707	30918647	30900883	30918634	5	30900707,30901750,30915033,30915705,30918521,	30900953,30901829,30915192,30915869,30918647,	0	LYZL2	cmpl	cmpl	2,1,1,2,0,
102	NR_026560	chr10	-	31133564	31320866	31320866	31320866	7	31133564,31137459,31139150,31165926,31197861,31230503,31320761,	31134502,31138372,31139296,31165994,31197944,31230580,31320866,	0	ZNF438	unk	unk	-1,-1,-1,-1,-1,-1,-1,
102	NM_001143768	chr10	-	31133564	31320866	31133889	31165963	7	31133564,31137459,31165926,31197861,31230503,31273297,31320761,	31134502,31139296,31165994,31197944,31230580,31273355,31320866,	0	ZNF438	cmpl	cmpl	2,1,0,-1,-1,-1,-1,
102	NM_001143767	chr10	-	31133564	31320866	31133889	31165963	6	31133564,31137459,31165926,31197861,31230503,31320761,	31134502,31139296,31165994,31197944,31230580,31320866,	0	ZNF438	cmpl	cmpl	2,1,0,-1,-1,-1,
102	NM_001143766	chr10	-	31133564	31320866	31133889	31165963	8	31133564,31137459,31165926,31197861,31212215,31230503,31273297,31320761,	31134502,31139296,31165994,31197944,31212344,31230580,31273355,31320866,	0	ZNF438	cmpl	cmpl	2,1,0,-1,-1,-1,-1,-1,
102	NM_182755	chr10	-	31133564	31320866	31133889	31165963	8	31133564,31137459,31165926,31197861,31199288,31230503,31273297,31320761,	31134502,31139296,31165994,31197944,31199369,31230580,31273355,31320866,	0	ZNF438	cmpl	cmpl	2,1,0,-1,-1,-1,-1,-1,
102	NM_001143769	chr10	-	31133564	31288446	31133889	31139186	8	31133564,31137459,31164259,31165926,31197861,31230503,31273297,31288266,	31134502,31139296,31164438,31165994,31197944,31230580,31273355,31288446,	0	ZNF438	cmpl	cmpl	2,0,-1,-1,-1,-1,-1,-1,
102	NM_001143771	chr10	-	31133564	31320866	31133889	31146615	8	31133564,31137459,31146608,31165926,31197861,31212215,31273297,31320761,	31134502,31139296,31146707,31165994,31197944,31212344,31273355,31320866,	0	ZNF438	cmpl	cmpl	2,1,0,-1,-1,-1,-1,-1,
102	NM_001143770	chr10	-	31133564	31320866	31133889	31146615	9	31133564,31137459,31146608,31165926,31197861,31199288,31230503,31273297,31320761,	31134502,31139296,31146707,31165994,31197944,31199369,31230580,31273355,31320866,	0	ZNF438	cmpl	cmpl	2,1,0,-1,-1,-1,-1,-1,-1,
826	NR_024284	chr10	-	31605456	31608024	31608024	31608024	2	31605456,31607824,	31607469,31608024,	0	ZEB1-AS1	unk	unk	-1,-1,
103	NM_001174093	chr10	+	31608100	31818742	31608163	31816192	8	31608100,31749965,31791275,31799600,31803530,31809053,31812860,31815599,	31608221,31750166,31791437,31799803,31803636,31810864,31813041,31818742,	0	ZEB1	cmpl	cmpl	0,1,1,1,0,1,0,1,
103	NM_030751	chr10	+	31608100	31818742	31608163	31816192	9	31608100,31749965,31784707,31791275,31799600,31803530,31809053,31812860,31815599,	31608221,31750166,31784767,31791437,31799803,31803636,31810864,31813041,31818742,	0	ZEB1	cmpl	cmpl	0,1,1,1,1,0,1,0,1,
103	NM_001174096	chr10	+	31608100	31818742	31608163	31816192	9	31608100,31749965,31784704,31791275,31799600,31803530,31809053,31812860,31815599,	31608221,31750166,31784767,31791437,31799803,31803636,31810864,31813041,31818742,	0	ZEB1	cmpl	cmpl	0,1,1,1,1,0,1,0,1,
103	NM_001174095	chr10	+	31608100	31818742	31608163	31816192	8	31608100,31784707,31791275,31799600,31803530,31809053,31812860,31815599,	31608221,31784767,31791437,31799803,31803636,31810864,31813041,31818742,	0	ZEB1	cmpl	cmpl	0,1,1,1,0,1,0,1,
103	NM_001128128	chr10	+	31610063	31818742	31610454	31816192	9	31610063,31749965,31784704,31791275,31799600,31803530,31809053,31812860,31815599,	31610461,31750166,31784767,31791437,31799803,31803636,31810864,31813041,31818742,	0	ZEB1	cmpl	cmpl	0,1,1,1,1,0,1,0,1,
103	NM_001174094	chr10	+	31610063	31818742	31610454	31816192	9	31610063,31749965,31784707,31791275,31799600,31803530,31809053,31812860,31815599,	31610461,31750166,31784767,31791437,31799803,31803636,31810864,31813041,31818742,	0	ZEB1	cmpl	cmpl	0,1,1,1,1,0,1,0,1,
103	NM_018287	chr10	-	32095224	32217770	32096585	32197783	20	32095224,32097576,32097921,32098157,32099576,32101634,32103186,32106715,32109314,32115231,32120666,32128232,32128564,32132388,32141444,32142993,32150322,32197099,32199452,32217610,	32096760,32097679,32098056,32098235,32099675,32101751,32103289,32106814,32109416,32115313,32120728,32128247,32128639,32132514,32141525,32143134,32150586,32197854,32199491,32217770,	0	ARHGAP12	cmpl	cmpl	2,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,-1,-1,
831	NM_004521	chr10	-	32297937	32345371	32304456	32344901	26	32297937,32304436,32306070,32306979,32307243,32307429,32308785,32309949,32310153,32311067,32311775,32317355,32320000,32321633,32322772,32323617,32324449,32324817,32326181,32326447,32327090,32327705,32328254,32329311,32337391,32344775,	32300444,32304587,32306287,32307084,32307315,32307490,32308887,32310059,32310215,32311185,32311964,32317499,32320207,32321702,32322966,32323766,32324595,32324922,32326306,32326535,32327146,32327754,32328359,32329385,32337479,32345371,	0	KIF5B	cmpl	cmpl	-1,1,0,0,0,2,2,0,1,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,0,0,
833	NM_025209	chr10	-	32557858	32636113	32557990	32635843	15	32557858,32560481,32560953,32561941,32562090,32573625,32575621,32575853,32576025,32580090,32581423,32581915,32582519,32594699,32635690,	32558063,32560845,32561095,32562010,32562209,32573978,32575770,32575943,32576202,32580250,32581572,32582122,32582665,32594859,32636113,	0	EPC1	cmpl	cmpl	2,1,0,0,1,2,0,0,0,2,0,0,1,0,0,
104	NM_145023	chr10	+	32735040	32863492	32740570	32863363	18	32735040,32740519,32742271,32745178,32751610,32751944,32759991,32761408,32762894,32780849,32806872,32807343,32832227,32833174,32854485,32856597,32860786,32863356,	32735559,32740849,32742364,32745262,32751631,32751977,32760158,32761470,32762951,32780925,32806903,32807433,32832313,32833229,32854548,32856819,32860821,32863492,	0	CCDC7	cmpl	cmpl	-1,0,0,0,0,0,0,2,1,1,2,0,0,2,0,0,0,2,
104	NM_001026383	chr10	+	32735040	32863492	32740570	32863363	18	32735040,32740519,32742271,32745178,32751610,32751944,32759991,32761408,32762894,32780849,32806872,32807343,32832227,32833174,32854485,32856597,32860786,32863356,	32735325,32740849,32742364,32745262,32751631,32751977,32760158,32761470,32762951,32780925,32806903,32807433,32832313,32833229,32854548,32856819,32860821,32863492,	0	CCDC7	cmpl	cmpl	-1,0,0,0,0,0,0,2,1,1,2,0,0,2,0,0,0,2,
104	NM_024688	chr10	+	32856650	33171792	32873189	33165321	23	32856650,32871961,32873159,32974897,32977980,32983806,33000547,33015661,33017814,33018259,33093942,33103297,33113445,33123742,33134470,33134803,33135303,33136760,33137523,33140734,33143327,33165274,33171620,	32856819,32872235,32873232,32975008,32978091,32983920,33000658,33015760,33017925,33018385,33094026,33103381,33113532,33123826,33134554,33134887,33135387,33136844,33137646,33140860,33143417,33165508,33171792,	0	C10orf68	cmpl	cmpl	-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,
838	NM_033668	chr10	-	33189245	33224486	33195996	33224486	16	33189245,33195990,33197295,33199150,33200375,33200813,33208812,33209172,33211184,33211567,33212512,33214798,33217021,33218749,33221442,33224419,	33190563,33196071,33197462,33199383,33200598,33201052,33209012,33209313,33211274,33211663,33212668,33215037,33217192,33218972,33221528,33224486,	0	ITGB1	cmpl	cmpl	-1,0,1,2,1,2,0,0,0,0,0,1,1,0,1,0,
838	NM_133376	chr10	-	33189245	33246822	33190497	33224486	16	33189245,33197295,33199150,33200375,33200813,33208812,33209172,33211184,33211567,33212512,33214798,33217021,33218749,33221442,33224419,33246686,	33190563,33197462,33199383,33200598,33201052,33209012,33209313,33211274,33211663,33212668,33215037,33217192,33218972,33221528,33224486,33246822,	0	ITGB1	cmpl	cmpl	0,1,2,1,2,0,0,0,0,0,1,1,0,1,0,-1,
838	NM_002211	chr10	-	33189245	33247293	33190497	33224486	16	33189245,33197295,33199150,33200375,33200813,33208812,33209172,33211184,33211567,33212512,33214798,33217021,33218749,33221442,33224419,33247072,	33190563,33197462,33199383,33200598,33201052,33209012,33209313,33211274,33211663,33212668,33215037,33217192,33218972,33221528,33224486,33247293,	0	ITGB1	cmpl	cmpl	0,1,2,1,2,0,0,0,0,0,1,1,0,1,0,-1,
1	NM_001244972	chr10	-	33466418	33623833	33469003	33623310	17	33466418,33471625,33474555,33475144,33481208,33486577,33491839,33496499,33502313,33510646,33515061,33542955,33545243,33552573,33559602,33619635,33623237,	33469293,33471676,33474652,33475419,33481346,33486637,33491923,33496644,33502645,33510791,33515217,33543122,33545399,33552801,33559784,33619810,33623833,	0	NRP1	cmpl	cmpl	1,1,0,1,1,1,1,0,1,0,0,1,1,1,2,1,0,
1	NM_001244973	chr10	-	33466418	33623833	33469003	33623310	17	33466418,33471625,33474555,33475144,33481208,33486577,33491839,33496499,33502313,33510646,33515061,33542955,33545243,33552573,33559602,33619635,33623237,	33469293,33471676,33474652,33475416,33481346,33486637,33491923,33496644,33502645,33510791,33515217,33543122,33545399,33552801,33559784,33619810,33623833,	0	NRP1	cmpl	cmpl	1,1,0,1,1,1,1,0,1,0,0,1,1,1,2,1,0,
1	NM_003873	chr10	-	33466418	33623833	33469003	33623310	17	33466418,33471625,33474555,33475144,33481208,33486577,33491818,33496499,33502313,33510646,33515061,33542955,33545243,33552573,33559602,33619635,33623237,	33469293,33471676,33474652,33475416,33481346,33486637,33491923,33496644,33502645,33510791,33515217,33543122,33545399,33552801,33559784,33619810,33623833,	0	NRP1	cmpl	cmpl	1,1,0,1,1,1,1,0,1,0,0,1,1,1,2,1,0,
1	NR_045259	chr10	-	33466418	33623833	33623833	33623833	16	33466418,33471625,33474555,33475144,33481208,33486577,33491839,33496499,33502313,33510646,33515061,33542955,33545243,33552573,33619635,33623237,	33469293,33471676,33474652,33475416,33481346,33486637,33491923,33496644,33502645,33510791,33515217,33543122,33545399,33552801,33619810,33623833,	0	NRP1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1	NM_001024629	chr10	-	33486546	33623833	33486566	33623310	11	33486546,33496499,33502313,33510646,33515061,33542955,33545243,33552573,33559602,33619635,33623237,	33486637,33496644,33502645,33510791,33515217,33543122,33545399,33552801,33559784,33619810,33623833,	0	NRP1	cmpl	cmpl	1,0,1,0,0,1,1,1,2,1,0,
1	NM_001024628	chr10	-	33486546	33623833	33486566	33623310	12	33486546,33491818,33496499,33502313,33510646,33515061,33542955,33545243,33552573,33559602,33619635,33623237,	33486637,33491923,33496644,33502645,33510791,33515217,33543122,33545399,33552801,33559784,33619810,33623833,	0	NRP1	cmpl	cmpl	1,1,0,1,0,0,1,1,1,2,1,0,
844	NR_038932	chr10	-	34048640	34061608	34061608	34061608	3	34048640,34054677,34061110,	34049503,34056274,34061608,	0	LOC100505583	unk	unk	-1,-1,-1,
13	NM_001184789	chr10	-	34398487	35104253	34400096	35103923	23	34398487,34408540,34420390,34558584,34606034,34620044,34625126,34626292,34630554,34636892,34648074,34648998,34663801,34666894,34671467,34673056,34688257,34690753,34739244,34759012,34805906,34985245,35103803,	34400490,34408668,34420511,34558827,34606266,34620272,34625171,34626354,34630744,34637043,34648245,34649187,34663930,34667034,34671850,34673182,34688341,34690845,34739376,34759191,34806087,34985347,35104253,	0	PARD3	cmpl	cmpl	2,0,2,2,1,1,1,2,1,0,0,0,0,1,2,2,2,0,0,1,0,0,0,
13	NM_001184788	chr10	-	34398487	35104253	34400096	35103923	24	34398487,34408540,34420390,34558584,34573062,34606034,34620044,34625126,34626292,34630554,34636892,34648074,34648998,34663801,34666894,34671467,34673056,34688257,34690753,34739244,34759012,34805906,34985245,35103803,	34400490,34408668,34420511,34558827,34573173,34606266,34620272,34625171,34626354,34630744,34637043,34648245,34649187,34663930,34667034,34671850,34673182,34688341,34690845,34739376,34759191,34806087,34985347,35104253,	0	PARD3	cmpl	cmpl	2,0,2,2,2,1,1,1,2,1,0,0,0,0,1,2,2,2,0,0,1,0,0,0,
13	NM_001184786	chr10	-	34398487	35104253	34400096	35103923	24	34398487,34408540,34420390,34558584,34573062,34606034,34620044,34625126,34626202,34630554,34636892,34648074,34648998,34663801,34666894,34671467,34673056,34688257,34690753,34739244,34759012,34805906,34985245,35103803,	34400490,34408668,34420511,34558827,34573173,34606266,34620272,34625171,34626354,34630744,34637043,34648245,34649187,34663930,34667034,34671850,34673182,34688341,34690845,34739376,34759191,34806087,34985347,35104253,	0	PARD3	cmpl	cmpl	2,0,2,2,2,1,1,1,2,1,0,0,0,0,1,2,2,2,0,0,1,0,0,0,
13	NM_001184790	chr10	-	34398487	35104253	34400096	35103923	23	34398487,34408540,34420390,34558584,34573062,34606034,34620044,34625126,34626292,34630554,34636892,34648074,34648998,34663801,34666894,34671467,34673056,34688257,34690753,34759012,34805906,34985245,35103803,	34400490,34408668,34420511,34558827,34573173,34606266,34620272,34625171,34626354,34630744,34637043,34648245,34649187,34663930,34667034,34671850,34673182,34688341,34690845,34759191,34806087,34985347,35104253,	0	PARD3	cmpl	cmpl	2,0,2,2,2,1,1,1,2,1,0,0,0,0,1,2,2,2,0,1,0,0,0,
13	NM_001184791	chr10	-	34398487	35104253	34400096	35103923	21	34398487,34408540,34420390,34558584,34606034,34620044,34626202,34630554,34636892,34648074,34648998,34663801,34666894,34671467,34673056,34688257,34690753,34759012,34805906,34985245,35103803,	34400490,34408668,34420511,34558827,34606266,34620272,34626354,34630744,34637043,34648245,34649187,34663930,34667034,34671850,34673182,34688341,34690845,34759191,34806087,34985347,35104253,	0	PARD3	cmpl	cmpl	2,0,2,2,1,1,2,1,0,0,0,0,1,2,2,2,0,1,0,0,0,
13	NM_001184785	chr10	-	34398487	35104253	34400096	35103923	25	34398487,34408540,34420390,34558584,34573062,34606034,34620044,34625126,34626202,34630554,34636892,34648074,34648998,34661425,34663801,34666894,34671467,34673056,34688257,34690753,34739244,34759012,34805906,34985245,35103803,	34400490,34408668,34420511,34558827,34573173,34606266,34620272,34625171,34626354,34630744,34637043,34648245,34649187,34661464,34663930,34667034,34671850,34673182,34688341,34690845,34739376,34759191,34806087,34985347,35104253,	0	PARD3	cmpl	cmpl	2,0,2,2,2,1,1,1,2,1,0,0,0,0,0,1,2,2,2,0,0,1,0,0,0,
13	NM_019619	chr10	-	34398487	35104253	34400096	35103923	25	34398487,34408540,34420390,34558584,34573062,34606034,34620044,34625126,34626202,34630554,34636883,34648074,34648998,34661425,34663801,34666894,34671467,34673056,34688257,34690753,34739244,34759012,34805906,34985245,35103803,	34400490,34408668,34420511,34558827,34573173,34606266,34620272,34625171,34626354,34630744,34637043,34648245,34649187,34661464,34663930,34667034,34671850,34673182,34688341,34690845,34739376,34759191,34806087,34985347,35104253,	0	PARD3	cmpl	cmpl	2,0,2,2,2,1,1,1,2,1,0,0,0,0,0,1,2,2,2,0,0,1,0,0,0,
13	NM_001184787	chr10	-	34398487	35104253	34400096	35103923	24	34398487,34408540,34420390,34558584,34606034,34620044,34625126,34626202,34630554,34636883,34648074,34648998,34661425,34663801,34666894,34671467,34673056,34688257,34690753,34739244,34759012,34805906,34985245,35103803,	34400490,34408668,34420511,34558827,34606266,34620272,34625171,34626354,34630744,34637043,34648245,34649187,34661464,34663930,34667034,34671850,34673182,34688341,34690845,34739376,34759191,34806087,34985347,35104253,	0	PARD3	cmpl	cmpl	2,0,2,2,1,1,1,2,1,0,0,0,0,0,1,2,2,2,0,0,1,0,0,0,
13	NM_001184793	chr10	-	34601187	35104253	34601279	35103923	21	34601187,34606034,34620044,34625126,34626292,34630554,34636892,34648074,34648998,34661425,34663801,34666894,34671467,34673056,34688257,34690753,34739244,34759012,34805906,34985245,35103803,	34601310,34606266,34620272,34625168,34626354,34630744,34637043,34648245,34649187,34661464,34663930,34667034,34671850,34673182,34688341,34690845,34739376,34759191,34806087,34985347,35104253,	0	PARD3	cmpl	cmpl	2,1,1,1,2,1,0,0,0,0,0,1,2,2,2,0,0,1,0,0,0,
13	NM_001184794	chr10	-	34601187	35104253	34601279	35103923	20	34601187,34606034,34620044,34625126,34626292,34630554,34636892,34648074,34648998,34663801,34666894,34671467,34673056,34688257,34690753,34739244,34759012,34805906,34985245,35103803,	34601310,34606266,34620272,34625171,34626354,34630744,34637043,34648245,34649187,34663930,34667034,34671850,34673182,34688341,34690845,34739376,34759191,34806087,34985347,35104253,	0	PARD3	cmpl	cmpl	2,1,1,1,2,1,0,0,0,0,1,2,2,2,0,0,1,0,0,0,
13	NM_001184792	chr10	-	34601187	35104253	34601279	35103923	21	34601187,34606034,34620044,34625126,34626202,34630554,34636892,34648074,34648998,34661425,34663801,34666894,34671467,34673056,34688257,34690753,34739244,34759012,34805906,34985245,35103803,	34601310,34606266,34620272,34625171,34626354,34630744,34637043,34648245,34649187,34661464,34663930,34667034,34671850,34673182,34688341,34690845,34739376,34759191,34806087,34985347,35104253,	0	PARD3	cmpl	cmpl	2,1,1,1,2,1,0,0,0,0,0,1,2,2,2,0,0,1,0,0,0,
854	NM_001198779	chr10	-	35297478	35363258	35299238	35363023	21	35297478,35300775,35302626,35305119,35314059,35317737,35318415,35320227,35320418,35321362,35322093,35324099,35327847,35333493,35333699,35338610,35343361,35349801,35351887,35360126,35363006,	35299370,35300892,35302728,35305322,35314126,35317815,35318568,35320314,35320547,35321422,35322201,35324224,35328010,35333604,35333796,35338693,35343467,35349896,35351990,35360267,35363258,	0	CUL2	cmpl	cmpl	0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,2,2,0,
854	NM_001198778	chr10	-	35297478	35363258	35299238	35363154	21	35297478,35300775,35302626,35305119,35314059,35317737,35318415,35320227,35320418,35321362,35322093,35324099,35327847,35333493,35333699,35338610,35343361,35349801,35351887,35360126,35363119,	35299370,35300892,35302728,35305322,35314126,35317815,35318568,35320314,35320547,35321422,35322201,35324224,35328010,35333604,35333796,35338693,35343467,35349896,35351990,35360267,35363258,	0	CUL2	cmpl	cmpl	0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,2,2,0,
854	NM_001198777	chr10	-	35297478	35379570	35299238	35360245	21	35297478,35300775,35302626,35305119,35314059,35317737,35318415,35320227,35320418,35321362,35322093,35324099,35327847,35333493,35333699,35338610,35343361,35349801,35351887,35360126,35379357,	35299370,35300892,35302728,35305322,35314126,35317815,35318568,35320314,35320547,35321422,35322201,35324224,35328010,35333604,35333796,35338693,35343467,35349896,35351990,35360267,35379570,	0	CUL2	cmpl	cmpl	0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,2,0,-1,
854	NM_003591	chr10	-	35297478	35379311	35299238	35360245	21	35297478,35300775,35302626,35305119,35314059,35317737,35318415,35320227,35320418,35321362,35322093,35324099,35327847,35333493,35333699,35338610,35343361,35349801,35351887,35360126,35379106,	35299370,35300892,35302728,35305322,35314126,35317815,35318568,35320314,35320547,35321422,35322201,35324224,35328010,35333604,35333796,35338693,35343467,35349896,35351990,35360267,35379311,	0	CUL2	cmpl	cmpl	0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,2,0,-1,
855	NM_182850	chr10	+	35415768	35501886	35495836	35500731	3	35415768,35495822,35500583,	35416121,35495979,35501886,	0	CREM	cmpl	cmpl	-1,0,2,
855	NM_182853	chr10	+	35415768	35501886	35495836	35500326	3	35415768,35495822,35500181,	35416121,35495979,35501886,	0	CREM	cmpl	cmpl	-1,0,2,
855	NM_001881	chr10	+	35415768	35468775	35437299	35468257	4	35415768,35437295,35467816,35468061,	35416121,35437419,35467914,35468775,	0	CREM	cmpl	cmpl	-1,0,0,2,
855	NM_183013	chr10	+	35415768	35501886	35426763	35500326	8	35415768,35426709,35437295,35467816,35468061,35490378,35495822,35500181,	35416121,35426807,35437419,35467914,35468204,35490414,35495979,35501886,	0	CREM	cmpl	cmpl	-1,0,2,0,2,1,1,2,
855	NM_183060	chr10	+	35416384	35501886	35437299	35500731	6	35416384,35437295,35467816,35468061,35495822,35500583,	35416495,35437419,35467914,35468204,35495979,35501886,	0	CREM	cmpl	cmpl	-1,0,0,2,1,2,
855	NM_181571	chr10	+	35416384	35501886	35426763	35500731	8	35416384,35426709,35437295,35467816,35468061,35477127,35495822,35500583,	35416495,35426807,35437419,35467914,35468204,35477316,35495979,35501886,	0	CREM	cmpl	cmpl	-1,0,2,0,2,1,1,2,
855	NM_183012	chr10	+	35426709	35501886	35426763	35500326	6	35426709,35437295,35467816,35468061,35495822,35500181,	35426807,35437419,35467914,35468204,35495979,35501886,	0	CREM	cmpl	cmpl	0,2,0,2,1,2,
855	NM_183011	chr10	+	35426709	35501886	35426763	35500326	7	35426709,35437295,35467816,35468061,35477127,35495822,35500181,	35426807,35437419,35467914,35468204,35477316,35495979,35501886,	0	CREM	cmpl	cmpl	0,2,0,2,1,1,2,
855	NM_182772	chr10	+	35456466	35501886	35456653	35500731	5	35456466,35467816,35468061,35495822,35500583,	35456731,35467914,35468204,35495979,35501886,	0	CREM	cmpl	cmpl	0,0,2,1,2,
855	NM_182771	chr10	+	35456466	35501886	35456653	35500731	6	35456466,35467816,35468061,35477127,35495822,35500583,	35456731,35467914,35468204,35477316,35495979,35501886,	0	CREM	cmpl	cmpl	0,0,2,1,1,2,
855	NM_182770	chr10	+	35464514	35501886	35464630	35500731	5	35464514,35467816,35468061,35495822,35500583,	35464633,35467914,35468204,35495979,35501886,	0	CREM	cmpl	cmpl	0,0,2,1,2,
855	NM_182769	chr10	+	35464514	35501886	35464630	35500731	6	35464514,35467816,35468061,35477127,35495822,35500583,	35464633,35467914,35468204,35477316,35495979,35501886,	0	CREM	cmpl	cmpl	0,0,2,1,1,2,
855	NM_182717	chr10	+	35484054	35501886	35484117	35500326	4	35484054,35490378,35495822,35500181,	35484142,35490414,35495979,35501886,	0	CREM	cmpl	cmpl	0,1,1,2,
855	NM_182720	chr10	+	35484054	35501886	35484117	35500326	3	35484054,35495822,35500181,	35484142,35495979,35501886,	0	CREM	cmpl	cmpl	0,1,2,
855	NM_182719	chr10	+	35484054	35501886	35484117	35500731	4	35484054,35490378,35495822,35500583,	35484142,35490414,35495979,35501886,	0	CREM	cmpl	cmpl	0,1,1,2,
855	NM_182718	chr10	+	35484054	35501886	35484117	35500731	3	35484054,35495822,35500583,	35484142,35495979,35501886,	0	CREM	cmpl	cmpl	0,1,2,
855	NM_182725	chr10	+	35484829	35501886	35495836	35500731	3	35484829,35495822,35500583,	35485070,35495979,35501886,	0	CREM	cmpl	cmpl	-1,0,2,
855	NM_182724	chr10	+	35484829	35501886	35484990	35500731	3	35484829,35495822,35500583,	35485027,35495979,35501886,	0	CREM	cmpl	cmpl	0,1,2,
855	NM_182723	chr10	+	35484829	35501886	35490407	35500326	4	35484829,35490378,35495822,35500181,	35485070,35490414,35495979,35501886,	0	CREM	cmpl	cmpl	-1,0,1,2,
855	NM_182722	chr10	+	35484829	35501886	35495836	35500326	3	35484829,35495822,35500181,	35485070,35495979,35501886,	0	CREM	cmpl	cmpl	-1,0,2,
855	NM_182721	chr10	+	35484829	35501886	35484990	35500326	3	35484829,35495822,35500181,	35485027,35495979,35501886,	0	CREM	cmpl	cmpl	0,1,2,
13	NM_181698	chr10	+	35535952	35860847	35772339	35858098	12	35535952,35537036,35539449,35772331,35790428,35805450,35814891,35818900,35819051,35841946,35854950,35857981,	35536058,35537139,35539554,35772406,35790463,35805551,35814927,35818958,35819171,35842113,35855113,35860847,	0	CCNY	cmpl	cmpl	-1,-1,-1,0,1,0,2,2,0,0,2,0,
13	NM_145012	chr10	+	35625801	35860847	35625981	35858098	10	35625801,35772331,35790428,35805450,35814891,35818900,35819051,35841946,35854950,35857981,	35626135,35772406,35790463,35805551,35814927,35818958,35819171,35842113,35855113,35860847,	0	CCNY	cmpl	cmpl	0,1,1,0,2,2,0,0,2,0,
858	NM_153368	chr10	+	35894337	35897863	35894495	35897554	2	35894337,35896505,	35894559,35897863,	0	GJD4	cmpl	cmpl	0,1,
859	NM_031866	chr10	-	35927176	35930362	35928272	35930357	1	35927176,	35930362,	0	FZD8	cmpl	cmpl	0,
859	NR_039831	chr10	-	35930099	35930180	35930180	35930180	1	35930099,	35930180,	0	MIR4683	unk	unk	-1,
108	NM_052997	chr10	+	37414784	37521495	37414883	37520397	36	37414784,37418820,37419132,37421167,37422843,37425534,37430645,37433922,37436297,37438578,37438704,37440987,37442499,37447319,37447441,37451576,37451703,37454021,37455532,37470249,37470371,37474440,37474567,37476885,37478394,37481991,37482113,37486208,37486335,37488654,37490162,37505108,37506622,37507907,37520388,37521426,	37414936,37418935,37419306,37421274,37422981,37425599,37431218,37433984,37436385,37438607,37438777,37441049,37442590,37447348,37447514,37451605,37451776,37454083,37455623,37470278,37470444,37474469,37474640,37476947,37478485,37482020,37482186,37486237,37486408,37488716,37490253,37505322,37506806,37508825,37520608,37521495,	0	ANKRD30A	cmpl	cmpl	0,2,0,0,2,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,0,0,-1,
874	NM_001190489	chr10	-	37890365	37891859	37890897	37890972	1	37890365,	37891859,	0	MTRNR2L7	cmpl	cmpl	0,
109	NM_021045	chr10	-	38117898	38146486	38120542	38145238	6	38117898,38126544,38126912,38145223,38145362,38146112,	38122044,38126640,38127039,38145265,38145460,38146486,	0	ZNF248	cmpl	cmpl	1,1,0,0,-1,-1,
876	NM_145011	chr10	-	38238794	38265453	38241054	38260650	6	38238794,38242622,38245947,38246347,38260635,38265433,	38242123,38242686,38246043,38246474,38260735,38265453,	0	ZNF25	cmpl	cmpl	2,1,1,0,0,-1,
877	NM_006974	chr10	+	38299577	38348995	38301269	38345488	5	38299577,38301225,38305798,38306218,38343305,	38299711,38301278,38305943,38306314,38348995,	0	ZNF33A	cmpl	cmpl	-1,0,0,1,1,
