#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
109	NM_001146078	chr21	-	37832919	37914898	37833273	37833993	3	37832919,37882660,37914862,	37834074,37882798,37914898,	0	CLDN14	cmpl	cmpl	0,-1,-1,
109	NM_001146077	chr21	-	37832919	37948867	37833273	37833993	3	37832919,37882660,37948708,	37834074,37882798,37948867,	0	CLDN14	cmpl	cmpl	0,-1,-1,
109	NM_000411	chr21	-	38123188	38362536	38126546	38311183	12	38123188,38128842,38132027,38137312,38139518,38269159,38302550,38308748,38311131,38318308,38334335,38362457,	38126718,38129056,38132142,38137473,38139586,38269431,38302733,38309692,38311294,38318454,38334470,38362536,	0	HLCS	cmpl	cmpl	2,1,0,1,2,0,0,1,0,-1,-1,-1,
109	NM_001001894	chr21	+	38445570	38575408	38459557	38573875	46	38445570,38459546,38460132,38460495,38461098,38462532,38463592,38466304,38467649,38468880,38480691,38494116,38495282,38496918,38498379,38501302,38504981,38507679,38510933,38512860,38516824,38519780,38520845,38522377,38523119,38524192,38525250,38528956,38532000,38533103,38534291,38536352,38537851,38539856,38544896,38555075,38558006,38559349,38560795,38563634,38564412,38567975,38569870,38570182,38572532,38573740,	38445664,38459701,38460175,38460646,38461186,38462586,38463713,38466390,38467744,38468943,38480746,38494279,38495328,38497042,38498443,38501363,38505066,38507814,38511014,38512973,38516945,38519903,38520947,38522470,38523184,38524329,38525577,38529208,38532047,38533160,38534365,38536517,38538917,38539922,38545046,38555215,38558075,38559446,38560896,38563725,38564514,38568337,38569997,38570326,38572625,38575408,	0	TTC3	cmpl	cmpl	-1,0,0,1,2,0,0,1,0,2,2,0,1,2,0,1,2,0,0,0,2,0,0,0,0,2,1,1,1,0,0,2,2,0,0,0,2,2,0,2,0,0,2,0,0,0,
109	NM_003316	chr21	+	38455246	38575408	38459557	38573875	46	38455246,38459546,38460132,38460495,38461098,38462532,38463592,38466304,38467649,38468880,38480691,38494116,38495282,38496918,38498379,38501302,38504981,38507679,38510933,38512860,38516824,38519780,38520845,38522377,38523119,38524192,38525250,38528956,38532000,38533103,38534291,38536352,38537851,38539856,38544896,38555075,38558006,38559349,38560795,38563634,38564412,38567975,38569870,38570182,38572532,38573740,	38456631,38459701,38460175,38460646,38461186,38462586,38463713,38466390,38467744,38468943,38480746,38494279,38495328,38497042,38498443,38501363,38505066,38507814,38511014,38512973,38516945,38519903,38520947,38522470,38523184,38524329,38525577,38529208,38532047,38533160,38534365,38536517,38538917,38539922,38545046,38555215,38558075,38559446,38560896,38563725,38564514,38568337,38569997,38570326,38572625,38575408,	0	TTC3	cmpl	cmpl	-1,0,0,1,2,0,0,1,0,2,2,0,1,2,0,1,2,0,0,0,2,0,0,0,0,2,1,1,1,0,0,2,2,0,0,0,2,2,0,2,0,0,2,0,0,0,
110	NM_002240	chr21	-	38996785	39288696	38997460	39212984	4	38996785,39086513,39212959,39288186,	38997786,39087434,39213011,39288696,	0	KCNJ6	cmpl	cmpl	1,1,0,-1,
110	NM_005867	chr21	-	39426312	39493454	39426948	39493349	3	39426312,39492400,39493221,	39427075,39492502,39493454,	0	DSCR4	cmpl	cmpl	2,2,0,
111	NM_001146218	chr21	+	40759691	40769815	40762623	40768865	5	40759691,40762623,40763694,40765091,40768791,	40759781,40762789,40763762,40765206,40769815,	0	WRB	cmpl	cmpl	-1,0,1,0,1,
111	NM_018963	chr21	-	40557403	40685556	40558951	40685417	42	40557403,40568423,40570688,40572144,40574250,40578033,40581920,40582711,40584591,40585406,40587162,40590077,40590430,40596333,40597011,40600425,40601237,40604102,40604298,40608520,40610404,40619626,40622721,40627570,40630412,40636385,40636816,40641824,40642208,40646299,40648098,40649176,40650668,40652073,40665736,40667668,40668190,40670357,40684766,40684997,40685166,40685368,	40559343,40569341,40571588,40572312,40574471,40578200,40582073,40582855,40584633,40585479,40587288,40590198,40590586,40596395,40597123,40600508,40601362,40604210,40604424,40608710,40610499,40619758,40622815,40627754,40630598,40636611,40636945,40641959,40642359,40646398,40648139,40649277,40650739,40652174,40665958,40667829,40668289,40670508,40684826,40685027,40685225,40685556,	0	BRWD1	cmpl	cmpl	1,1,1,1,2,0,0,0,0,2,2,1,1,2,1,2,0,0,0,2,0,0,2,1,1,0,0,0,2,2,0,1,2,0,0,1,1,0,0,0,1,0,
111	NM_033656	chr21	-	40562147	40685556	40568184	40685417	41	40562147,40570688,40572144,40574250,40578033,40581920,40582711,40584591,40585406,40587162,40590077,40590430,40596333,40597011,40600425,40601237,40604102,40604298,40608520,40610404,40619626,40622721,40627570,40630412,40636385,40636816,40641824,40642208,40646299,40648098,40649176,40650668,40652073,40665736,40667668,40668190,40670357,40684766,40684997,40685166,40685368,	40569341,40571588,40572312,40574471,40578200,40582073,40582855,40584633,40585479,40587288,40590198,40590586,40596395,40597123,40600508,40601362,40604210,40604424,40608710,40610499,40619758,40622815,40627754,40630598,40636611,40636945,40641959,40642359,40646398,40648139,40649277,40650739,40652174,40665958,40667829,40668289,40670508,40684826,40685027,40685225,40685556,	0	BRWD1	cmpl	cmpl	1,1,1,2,0,0,0,0,2,2,1,1,2,1,2,0,0,0,2,0,0,2,1,1,0,0,0,2,2,0,1,2,0,0,1,1,0,0,0,1,0,
111	NM_004627	chr21	+	40752212	40769815	40752310	40768865	5	40752212,40762623,40763694,40765091,40768791,	40752412,40762789,40763762,40765206,40769815,	0	WRB	cmpl	cmpl	0,0,1,0,1,
112	NM_001080444	chr21	+	41117333	41174023	41117436	41173284	9	41117333,41118142,41137461,41142842,41151016,41160093,41163934,41165460,41173188,	41117453,41118225,41137779,41143142,41151232,41160115,41164026,41165540,41174023,	0	IGSF5	cmpl	cmpl	0,2,1,1,1,1,2,1,0,
112	NM_006198	chr21	+	41239346	41301322	41239427	41301036	3	41239346,41270400,41300908,	41239436,41270452,41301322,	0	PCP4	cmpl	cmpl	0,0,1,
113	NM_001135099	chr21	-	42836477	42879992	42838068	42879931	14	42836477,42839660,42840322,42842574,42843732,42845251,42848503,42851098,42852402,42860320,42861433,42866282,42870045,42879876,	42838080,42839813,42840465,42842670,42843908,42845423,42848547,42851209,42852529,42860440,42861520,42866505,42870116,42879992,	0	TMPRSS2	cmpl	cmpl	0,0,1,1,2,1,2,2,1,1,1,0,1,0,
113	NM_012105	chr21	+	42539727	42648524	42540190	42647551	9	42539727,42598192,42609439,42613745,42615302,42617888,42622678,42629084,42647297,	42540502,42598281,42609656,42613874,42615437,42617990,42622828,42629253,42648524,	0	BACE2	cmpl	cmpl	0,0,2,0,0,0,0,0,1,
113	NM_138991	chr21	+	42539727	42648524	42540190	42647551	8	42539727,42598192,42609439,42613745,42615302,42617888,42629084,42647297,	42540502,42598281,42609656,42613874,42615437,42617990,42629253,42648524,	0	BACE2	cmpl	cmpl	0,0,2,0,0,0,0,1,
113	NM_138992	chr21	+	42539727	42648524	42540190	42647354	8	42539727,42598192,42609439,42613745,42615302,42617888,42622678,42647297,	42540502,42598281,42609656,42613874,42615437,42617990,42622828,42648524,	0	BACE2	cmpl	cmpl	0,0,2,0,0,0,0,0,
113	NM_058186	chr21	+	42688660	42729654	42688806	42729124	8	42688660,42694849,42710304,42716402,42717612,42718939,42720518,42729034,	42688825,42694993,42710428,42716461,42717663,42719027,42720651,42729654,	0	FAM3B	cmpl	cmpl	0,1,1,2,1,1,2,0,
113	NM_206964	chr21	+	42688660	42729654	42688806	42729124	7	42688660,42710304,42716402,42717612,42718939,42720518,42729034,	42688825,42710428,42716461,42717663,42719027,42720651,42729654,	0	FAM3B	cmpl	cmpl	0,1,2,1,1,2,0,
113	NM_005656	chr21	-	42836477	42880085	42838068	42870060	14	42836477,42839660,42840322,42842574,42843732,42845251,42848503,42851098,42852402,42860320,42861433,42866282,42870045,42880007,	42838080,42839813,42840465,42842670,42843908,42845423,42848547,42851209,42852529,42860440,42861520,42866505,42870116,42880085,	0	TMPRSS2	cmpl	cmpl	0,0,1,1,2,1,2,2,1,1,1,0,0,-1,
114	NM_001004416	chr21	+	43491425	43563105	43491425	43557730	23	43491425,43496113,43504193,43505400,43508403,43510407,43519035,43522275,43523977,43529671,43530989,43531615,43533682,43535982,43539220,43541196,43542940,43546454,43547115,43547781,43549822,43557548,43562205,	43491501,43496356,43504355,43505522,43508590,43510548,43519290,43522388,43524197,43529809,43531231,43531820,43533940,43536095,43539434,43541334,43543260,43546600,43547352,43547941,43549907,43557751,43563105,	0	UMODL1	cmpl	cmpl	0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,2,2,0,1,-1,
114	NM_001040424	chr21	-	43218384	43299582	43221399	43299480	24	43218384,43222871,43224693,43230509,43231108,43236060,43239937,43240450,43241422,43242258,43243673,43246315,43248521,43255545,43256221,43256576,43258042,43259731,43267198,43274674,43277284,43279700,43280435,43299378,	43221882,43223081,43224774,43230685,43231192,43236192,43240057,43240530,43241586,43242393,43243805,43246410,43248689,43255633,43256316,43256758,43258172,43259962,43267300,43274927,43277438,43279794,43280481,43299582,	0	PRDM15	cmpl	cmpl	0,0,0,1,1,1,1,2,0,0,0,1,1,0,1,2,1,1,1,0,2,1,0,0,
114	NM_022115	chr21	-	43221324	43299591	43221399	43299480	31	43221324,43222871,43224693,43230509,43231108,43236060,43239937,43240450,43241422,43242258,43243673,43246315,43248521,43255545,43256221,43256576,43258042,43259731,43267198,43274674,43277284,43279139,43279700,43280435,43281671,43282033,43287408,43291602,43298803,43299104,43299378,	43221882,43223081,43224774,43230685,43231192,43236192,43240057,43240530,43241586,43242393,43243805,43246410,43248689,43255633,43256316,43256758,43258172,43259962,43267300,43274927,43277438,43279337,43279794,43280481,43281860,43282116,43287486,43291730,43298969,43299249,43299591,	0	PRDM15	cmpl	cmpl	0,0,0,1,1,1,1,2,0,0,0,1,1,0,1,2,1,1,1,0,2,2,1,0,0,1,1,2,1,0,0,
114	NM_001199528	chr21	+	43483067	43563105	43496253	43557730	23	43483067,43496113,43504193,43505400,43508403,43510407,43519035,43522275,43523977,43529671,43530989,43531631,43533682,43535982,43539220,43541196,43542940,43546454,43547115,43547781,43549822,43557548,43562205,	43483323,43496356,43504355,43505522,43508590,43510548,43519290,43522388,43524197,43529809,43531247,43531820,43533940,43536095,43539434,43541334,43543260,43546600,43547352,43547941,43549907,43557751,43563105,	0	UMODL1	cmpl	cmpl	-1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,2,2,0,1,-1,
114	NM_001199527	chr21	+	43483067	43563105	43496253	43557730	22	43483067,43496113,43504193,43505400,43508403,43510407,43519035,43522275,43523977,43529671,43530989,43533682,43535982,43539220,43541196,43542940,43546454,43547115,43547781,43549822,43557548,43562205,	43483323,43496356,43504355,43505522,43508590,43510548,43519290,43522388,43524197,43529809,43531820,43533940,43536095,43539434,43541334,43543260,43546600,43547352,43547941,43549907,43557751,43563105,	0	UMODL1	cmpl	cmpl	-1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,2,2,0,1,-1,
114	NM_173568	chr21	+	43491425	43563105	43491425	43557730	22	43491425,43496113,43504193,43505400,43508403,43510407,43519035,43522275,43523977,43529671,43530989,43533682,43535982,43539220,43541196,43542940,43546454,43547115,43547781,43549822,43557548,43562205,	43491501,43496356,43504355,43505522,43508590,43510548,43519290,43522388,43524197,43529809,43531820,43533940,43536095,43539434,43541334,43543260,43546600,43547352,43547941,43549907,43557751,43563105,	0	UMODL1	cmpl	cmpl	0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,2,2,0,1,-1,
114	NM_207627	chr21	+	43619798	43717354	43621785	43716502	16	43619798,43621686,43645780,43691179,43693412,43697004,43702383,43704669,43705989,43707998,43708320,43710159,43711201,43711607,43714651,43716273,	43619959,43621833,43646024,43691297,43693545,43697055,43702529,43704793,43706104,43708147,43708422,43710328,43711302,43711766,43714770,43717354,	0	ABCG1	cmpl	cmpl	-1,0,0,1,2,0,0,2,0,1,0,0,1,0,0,2,
114	NM_207628	chr21	+	43619921	43717354	43645804	43716502	17	43619921,43621686,43627055,43645780,43691179,43693412,43697004,43702383,43704669,43705989,43707998,43708320,43710159,43711201,43711607,43714651,43716273,	43619959,43621833,43627096,43646024,43691297,43693545,43697055,43702529,43704793,43706104,43708147,43708422,43710328,43711302,43711766,43714770,43717354,	0	ABCG1	cmpl	cmpl	-1,-1,-1,0,1,2,0,0,2,0,1,0,0,1,0,0,2,
114	NM_207629	chr21	+	43636186	43717354	43636265	43716502	15	43636186,43645780,43691179,43693412,43697004,43702383,43704669,43705989,43707998,43708320,43710159,43711201,43711607,43714651,43716273,	43636298,43646024,43691297,43693545,43697055,43702529,43704793,43706104,43708147,43708422,43710328,43711302,43711766,43714770,43717354,	0	ABCG1	cmpl	cmpl	0,0,1,2,0,0,2,0,1,0,0,1,0,0,2,
114	NM_004915	chr21	+	43639266	43717354	43639372	43716502	15	43639266,43645780,43691179,43693412,43697004,43702383,43704669,43705989,43707998,43708320,43710159,43711201,43711607,43714651,43716273,	43639414,43646024,43691297,43693545,43697055,43702529,43704793,43706104,43708183,43708422,43710328,43711302,43711766,43714770,43717354,	0	ABCG1	cmpl	cmpl	0,0,1,2,0,0,2,0,1,0,0,1,0,0,2,
114	NM_016818	chr21	+	43639266	43717354	43639372	43716502	15	43639266,43645780,43691179,43693412,43697004,43702383,43704669,43705989,43707998,43708320,43710159,43711201,43711607,43714651,43716273,	43639414,43646024,43691297,43693545,43697055,43702529,43704793,43706104,43708147,43708422,43710328,43711302,43711766,43714770,43717354,	0	ABCG1	cmpl	cmpl	0,0,1,2,0,0,2,0,1,0,0,1,0,0,2,
114	NM_207174	chr21	+	43640007	43717354	43640081	43716502	15	43640007,43645780,43691179,43693412,43697004,43702383,43704669,43705989,43707998,43708320,43710159,43711201,43711607,43714651,43716273,	43640156,43646024,43691297,43693545,43697055,43702529,43704793,43706104,43708147,43708422,43710328,43711302,43711766,43714770,43717354,	0	ABCG1	cmpl	cmpl	0,0,1,2,0,0,2,0,1,0,0,1,0,0,2,
114	NM_080860	chr21	-	43892596	43916401	43892927	43916296	9	43892596,43896007,43897400,43902746,43905778,43906480,43912867,43913075,43916242,	43892980,43896157,43897554,43902818,43905914,43906571,43912973,43913189,43916401,	0	RSPH1	cmpl	cmpl	1,1,0,0,2,1,0,0,0,
115	NM_001001567	chr21	+	44073861	44195618	44073924	44195403	19	44073861,44106301,44108026,44119077,44152179,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44106372,44108104,44119121,44152234,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	0,0,2,2,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001568	chr21	+	44073861	44195618	44073976	44195403	17	44073861,44119077,44152179,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44119121,44152234,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	0,2,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001569	chr21	+	44073861	44195618	44073924	44195403	16	44073861,44119077,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44119121,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	0,0,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001570	chr21	+	44073861	44195618	44073924	44195403	19	44073861,44106301,44108026,44117524,44119077,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44106372,44108104,44117600,44119121,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	0,0,2,2,0,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001571	chr21	+	44073861	44195618	44073976	44195403	18	44073861,44108026,44119077,44152179,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44108104,44119121,44152234,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	0,2,2,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001572	chr21	+	44073861	44195618	44163938	44195403	16	44073861,44152179,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44152234,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	-1,-1,-1,0,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001573	chr21	+	44073861	44195618	44163938	44195403	17	44073861,44151879,44152179,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44152059,44152234,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	-1,-1,-1,-1,0,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001574	chr21	+	44073861	44195618	44073924	44195403	18	44073861,44106301,44119077,44152179,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44106372,44119121,44152234,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	0,0,2,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001575	chr21	+	44073861	44195618	44073976	44195403	15	44073861,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	0,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001576	chr21	+	44073861	44195618	44153534	44195403	15	44073861,44119077,44153465,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44119121,44153536,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	-1,-1,0,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001577	chr21	+	44073861	44195618	44073976	44195403	16	44073861,44108026,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44108104,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	0,2,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001578	chr21	+	44073861	44195618	44073924	44195403	17	44073861,44108026,44119077,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44108104,44119121,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	0,0,0,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001579	chr21	+	44073861	44195618	44163938	44195403	17	44073861,44106301,44119077,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44106372,44119121,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	-1,-1,-1,-1,0,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001580	chr21	+	44073861	44195618	44153534	44195403	14	44073861,44153465,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44153536,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	-1,0,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001581	chr21	+	44073861	44195618	44073976	44195403	18	44073861,44119077,44151879,44152179,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44119121,44152059,44152234,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	0,2,1,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001582	chr21	+	44073861	44195618	44073976	44195403	19	44073861,44108026,44119077,44151879,44152179,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44108104,44119121,44152059,44152234,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	0,2,2,1,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001583	chr21	+	44073861	44195618	44073924	44195403	19	44073861,44106301,44119077,44151879,44152179,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44106372,44119121,44152059,44152234,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	0,0,2,1,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001584	chr21	+	44073861	44195618	44163938	44195403	18	44073861,44119077,44144665,44152179,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44119121,44144744,44152234,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	-1,-1,-1,-1,-1,0,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_001001585	chr21	+	44073861	44195618	44163938	44195403	18	44073861,44108026,44119077,44151879,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44108104,44119121,44152059,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	-1,-1,-1,-1,-1,0,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_002606	chr21	+	44073861	44195618	44073924	44195403	20	44073861,44106301,44108026,44119077,44151879,44152179,44153465,44163885,44171225,44174099,44179108,44180437,44180934,44182192,44185490,44188297,44189136,44190812,44192548,44195389,	44073993,44106372,44108104,44119121,44152059,44152234,44153536,44163970,44171307,44174174,44179195,44180542,44181017,44182349,44185604,44188402,44189265,44190908,44192630,44195618,	0	PDE9A	cmpl	cmpl	0,0,2,2,1,1,2,1,2,0,0,0,0,2,0,0,0,0,0,1,
115	NM_004571	chr21	+	44394642	44453688	44424491	44450211	11	44394642,44424435,44427600,44430162,44433177,44437017,44438242,44441412,44444980,44448811,44449999,	44394774,44424542,44427728,44430334,44433348,44437117,44438340,44441541,44445057,44448984,44453688,	0	PKNOX1	cmpl	cmpl	-1,0,0,2,0,0,1,0,0,2,1,
115	NM_007031	chr21	-	44949071	45079374	44949633	45077977	9	44949071,45012105,45033710,45050202,45053152,45064169,45076467,45077941,45079266,	44949842,45012209,45033828,45050335,45053302,45064273,45076618,45078201,45079374,	0	HSF2BP	cmpl	cmpl	1,2,1,0,0,1,0,0,-1,
116	NR_024108	chr21	+	45719924	45747261	45747261	45747261	25	45719924,45724157,45725139,45725682,45726563,45730888,45731987,45732860,45733520,45733795,45736126,45736314,45738352,45739233,45739966,45741611,45742015,45742844,45743648,45744373,45744738,45745035,45745843,45746041,45746597,	45720073,45724338,45725300,45725818,45726637,45730966,45732177,45733026,45733565,45733904,45736222,45736407,45738478,45739298,45740030,45741758,45742086,45742932,45743801,45744538,45744800,45745147,45745943,45746147,45747261,	0	PFKL	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
116	NM_003683	chr21	+	45209417	45223983	45209510	45223655	13	45209417,45211230,45212552,45213199,45215069,45217302,45217511,45217787,45219450,45220397,45220742,45222154,45223392,	45209643,45211313,45212610,45213285,45215131,45217432,45217576,45217981,45219530,45220495,45220762,45222268,45223983,	0	RRP1	cmpl	cmpl	0,1,0,1,0,2,0,2,1,0,2,1,1,
116	NM_020132	chr21	+	45285115	45407475	45379562	45402273	10	45285115,45323837,45379514,45387826,45388998,45390533,45391268,45397926,45400869,45402184,	45285226,45323900,45379740,45387996,45389160,45390687,45391371,45398002,45401068,45407475,	0	AGPAT3	cmpl	cmpl	-1,-1,0,1,0,0,1,2,0,1,
116	NM_001037553	chr21	+	45345278	45407475	45379562	45402273	9	45345278,45379514,45387826,45388998,45390533,45391268,45397926,45400869,45402184,	45345332,45379740,45387996,45389160,45390687,45391371,45398002,45401068,45407475,	0	AGPAT3	cmpl	cmpl	-1,0,1,0,0,1,2,0,1,
116	NM_003274	chr21	+	45432205	45526432	45432374	45523412	23	45432205,45451971,45457672,45472160,45475578,45478983,45483418,45494204,45494919,45496432,45497573,45499444,45499895,45502668,45504002,45506682,45507579,45509713,45511803,45513943,45518237,45522658,45523173,	45432441,45452053,45457808,45472357,45475774,45479095,45483666,45494351,45495034,45496509,45497665,45499585,45500008,45503183,45504144,45506841,45507809,45509814,45511930,45514114,45518415,45522853,45526432,	0	TRAPPC10	cmpl	cmpl	0,1,2,0,2,0,1,0,0,1,0,2,2,1,0,1,1,0,2,0,0,1,1,
116	NM_002626	chr21	+	45719929	45747256	45719988	45746745	22	45719929,45726563,45730888,45731987,45732860,45733520,45733795,45736126,45736314,45738352,45739233,45739966,45741611,45742015,45742844,45743648,45744373,45744738,45745035,45745843,45746041,45746597,	45720073,45726637,45730966,45732177,45733026,45733565,45733904,45736222,45736407,45738478,45739298,45740030,45741758,45742086,45742932,45743801,45744538,45744800,45745147,45745943,45746147,45747256,	0	PFKL	cmpl	cmpl	0,1,0,0,1,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,1,2,
116	NM_144991	chr21	-	45917774	46131495	45919665	46131429	12	45917774,45924662,45929081,45941765,45945535,45947174,45948334,45949680,45950925,45953567,45987668,46131347,	45919819,45924764,45929269,45941995,45945722,45947401,45948466,45949837,45951016,45953806,45987889,46131495,	0	TSPEAR	cmpl	cmpl	2,2,0,1,0,1,1,0,2,0,1,0,
117	NR_027674	chr21	+	46494492	46646478	46646478	46646478	12	46494492,46548316,46591524,46595644,46600244,46602499,46603276,46604837,46624469,46640750,46641932,46645461,	46494708,46548488,46591599,46596579,46600359,46602668,46603425,46605006,46624651,46640929,46643492,46646478,	0	ADARB1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
117	NR_027672	chr21	+	46494492	46646478	46646478	46646478	11	46494492,46548316,46591524,46600244,46602499,46603276,46604837,46624469,46640750,46641932,46645461,	46494708,46548488,46591599,46600359,46602668,46603425,46605006,46624651,46640929,46643492,46646478,	0	ADARB1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
