#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
768	NR_038280	chr1	-	24086871	24104787	24104787	24104787	4	24086871,24098600,24098757,24104688,	24087641,24098656,24098916,24104787,	0	LOC100506963	unk	unk	-1,-1,-1,-1,
768	NM_020362	chr1	+	24104875	24114722	24105005	24113866	6	24104875,24105927,24106353,24112164,24112804,24113764,	24105203,24105971,24106431,24112269,24112913,24114722,	0	PITHD1	cmpl	cmpl	0,0,2,2,2,0,
769	NM_007260	chr1	+	24117645	24122029	24119172	24121222	10	24117645,24119146,24119497,24119640,24120194,24120349,24120552,24120713,24120916,24121171,	24117740,24119250,24119529,24119706,24120242,24120420,24120626,24120815,24121090,24122029,	0	LYPLA2	cmpl	cmpl	-1,0,0,2,2,2,1,0,0,0,
769	NM_000403	chr1	-	24122088	24127034	24122438	24125497	12	24122088,24122640,24122998,24123186,24123365,24123523,24124184,24124606,24125104,24125376,24125855,24126876,	24122497,24122755,24123076,24123272,24123432,24123637,24124361,24124720,24125220,24125502,24125926,24127034,	0	GALE	cmpl	cmpl	1,0,0,1,0,0,0,0,1,0,-1,-1,
769	NM_001127621	chr1	-	24122088	24126060	24122438	24125497	11	24122088,24122640,24122998,24123186,24123365,24123523,24124184,24124606,24125104,24125376,24125855,	24122497,24122755,24123076,24123272,24123432,24123637,24124361,24124720,24125220,24125502,24126060,	0	GALE	cmpl	cmpl	1,0,0,1,0,0,0,0,1,0,-1,
769	NM_001008216	chr1	-	24122088	24127294	24122438	24125497	12	24122088,24122640,24122998,24123186,24123365,24123523,24124184,24124606,24125104,24125376,24125855,24127201,	24122497,24122755,24123076,24123272,24123432,24123637,24124361,24124720,24125220,24125502,24125926,24127294,	0	GALE	cmpl	cmpl	1,0,0,1,0,0,0,0,1,0,-1,-1,
769	NM_001166059	chr1	-	24128366	24151949	24128952	24151905	7	24128366,24130889,24134624,24143164,24143965,24146999,24151845,	24129054,24131015,24134813,24143260,24144073,24147083,24151949,	0	HMGCL	cmpl	cmpl	0,0,0,0,0,0,0,
769	NM_000191	chr1	-	24128366	24151949	24128952	24151905	9	24128366,24130889,24134624,24137225,24140679,24143164,24143965,24146999,24151845,	24129054,24131015,24134813,24137289,24140828,24143260,24144073,24147083,24151949,	0	HMGCL	cmpl	cmpl	0,0,0,2,0,0,0,0,0,
769	NM_000147	chr1	-	24171571	24194859	24172204	24194776	8	24171571,24172563,24175138,24180849,24186287,24189623,24191980,24194387,	24172345,24172663,24175329,24181050,24186393,24189761,24192115,24194859,	0	FUCA1	cmpl	cmpl	0,2,0,0,2,2,2,0,
769	NM_001841	chr1	-	24200459	24239817	24201024	24202107	2	24200459,24239735,	24202152,24239817,	0	CNR2	cmpl	cmpl	0,-1,
770	NR_039615	chr1	+	24255559	24255637	24255637	24255637	1	24255559,	24255637,	0	MIR378F	unk	unk	-1,
770	NM_017761	chr1	+	24286300	24289949	24287947	24288367	3	24286300,24287418,24287929,	24286488,24287624,24289949,	0	PNRC2	cmpl	cmpl	-1,-1,0,
770	NM_001191007	chr1	-	24292936	24306953	24294152	24306745	6	24292936,24298062,24298339,24301463,24305200,24306680,	24294213,24298113,24298502,24301565,24305307,24306953,	0	SRSF10	cmpl	cmpl	2,2,1,1,2,0,
770	NM_001191009	chr1	-	24292936	24306953	24294152	24306745	5	24292936,24298339,24301463,24305200,24306680,	24294213,24298502,24301565,24305307,24306953,	0	SRSF10	cmpl	cmpl	2,1,1,2,0,
770	NR_034035	chr1	-	24292936	24306953	24306953	24306953	7	24292936,24298062,24298339,24301463,24304400,24305142,24306680,	24294213,24298116,24298502,24301541,24304763,24305307,24306953,	0	SRSF10	unk	unk	-1,-1,-1,-1,-1,-1,-1,
770	NM_006625	chr1	-	24292936	24306953	24294152	24306745	6	24292936,24298062,24298339,24301463,24305200,24306680,	24294213,24298116,24298502,24301565,24305307,24306953,	0	SRSF10	cmpl	cmpl	2,2,1,1,2,0,
770	NM_001191006	chr1	-	24292936	24306953	24294415	24306745	6	24292936,24298062,24298339,24301463,24305200,24306680,	24294446,24298116,24298502,24301565,24305307,24306953,	0	SRSF10	cmpl	cmpl	2,2,1,1,2,0,
770	NM_054016	chr1	-	24295572	24306953	24297631	24306745	6	24295572,24298062,24298339,24301463,24305200,24306680,	24297929,24298116,24298502,24301565,24305307,24306953,	0	SRSF10	cmpl	cmpl	2,2,1,1,2,0,
770	NM_001191005	chr1	-	24295572	24306953	24297631	24306745	6	24295572,24298062,24298339,24301463,24305200,24306680,	24297929,24298113,24298502,24301565,24305307,24306953,	0	SRSF10	cmpl	cmpl	2,2,1,1,2,0,
771	NM_152372	chr1	-	24382530	24438665	24383853	24435126	37	24382530,24385413,24387549,24387762,24388435,24389615,24389981,24390561,24392380,24393510,24394459,24394712,24397606,24398458,24400649,24401808,24402648,24406505,24407819,24408490,24409082,24410957,24413133,24416027,24416554,24417286,24418663,24419436,24421342,24421931,24424412,24426169,24432409,24433562,24434482,24434965,24438520,	24384117,24385469,24387572,24387799,24388599,24389724,24390020,24390649,24392491,24393578,24394519,24394857,24397743,24398503,24400759,24401965,24402763,24406684,24407946,24408678,24409204,24411129,24413317,24416155,24416608,24417486,24418805,24419598,24421480,24421976,24424501,24426265,24432567,24433722,24434563,24435144,24438665,	0	MYOM3	cmpl	cmpl	0,1,2,1,2,1,1,0,0,1,1,0,1,1,2,1,0,1,0,1,2,1,0,1,1,2,1,1,1,1,2,2,0,2,2,0,-1,
771	NM_021258	chr1	-	24446260	24469775	24447294	24469572	7	24446260,24449791,24454630,24460700,24463620,24465071,24469529,	24448227,24449913,24454769,24460876,24463799,24465204,24469775,	0	IL22RA1	cmpl	cmpl	0,1,0,1,2,1,0,
96	NM_170743	chr1	-	24480646	24513765	24483619	24513738	7	24480646,24485541,24485963,24488031,24495906,24507220,24513680,	24484381,24485672,24486123,24488174,24496091,24507344,24513765,	0	IL28RA	cmpl	cmpl	0,1,0,1,2,1,0,
96	NM_173065	chr1	-	24480646	24513765	24484316	24513738	6	24480646,24485963,24488031,24495906,24507220,24513680,	24484381,24486123,24488174,24496091,24507344,24513765,	0	IL28RA	cmpl	cmpl	1,0,1,2,1,0,
96	NM_173064	chr1	-	24480646	24513765	24483619	24513738	7	24480646,24485541,24485963,24488031,24495906,24507220,24513680,	24484294,24485672,24486123,24488174,24496091,24507344,24513765,	0	IL28RA	cmpl	cmpl	0,1,0,1,2,1,0,
772	NR_027087	chr1	+	24526729	24538180	24538180	24538180	3	24526729,24528953,24536622,	24526881,24529089,24538180,	0	LOC284632	unk	unk	-1,-1,-1,
773	NM_198174	chr1	+	24645811	24690970	24646041	24690861	16	24645811,24657915,24661134,24662971,24663567,24664125,24664481,24666157,24668604,24669183,24669381,24671386,24673042,24673957,24676547,24690674,	24646058,24658102,24661196,24663317,24663641,24664279,24664593,24666252,24668763,24669262,24669515,24671421,24673131,24674043,24676612,24690970,	0	GRHL3	cmpl	cmpl	0,2,0,2,0,2,0,1,0,0,1,0,2,1,0,2,
773	NM_198173	chr1	+	24645811	24681808	24646041	24680978	16	24645811,24657915,24661134,24662971,24663567,24664125,24664481,24666157,24668604,24669183,24669381,24671386,24673042,24673957,24676547,24680863,	24646058,24658102,24661196,24663317,24663641,24664279,24664593,24666252,24668763,24669262,24669515,24671421,24673131,24674043,24676612,24681808,	0	GRHL3	cmpl	cmpl	0,2,0,2,0,2,0,1,0,0,1,0,2,1,0,2,
773	NM_001195010	chr1	+	24646055	24681808	24658036	24680978	16	24646055,24657915,24661134,24662971,24663567,24664125,24664481,24666157,24668604,24669183,24669381,24671386,24673042,24673957,24676547,24680863,	24646237,24658102,24661196,24663317,24663641,24664279,24664593,24666252,24668763,24669262,24669515,24671421,24673131,24674043,24676612,24681808,	0	GRHL3	cmpl	cmpl	-1,0,0,2,0,2,0,1,0,0,1,0,2,1,0,2,
773	NM_021180	chr1	+	24649529	24681808	24649575	24680978	16	24649529,24657915,24661134,24662971,24663567,24664125,24664481,24666157,24668604,24669183,24669381,24671386,24673042,24673957,24676547,24680863,	24649607,24658102,24661196,24663317,24663641,24664279,24664593,24666252,24668763,24669262,24669515,24671421,24673131,24674043,24676612,24681808,	0	GRHL3	cmpl	cmpl	0,2,0,2,0,2,0,1,0,0,1,0,2,1,0,2,
773	NM_001199012	chr1	-	24683488	24741587	24685032	24727878	9	24683488,24687340,24696163,24700191,24706142,24710391,24718050,24727808,24741400,	24685109,24687531,24696329,24700300,24706313,24710493,24718169,24727946,24741587,	0	C1orf201	cmpl	cmpl	1,2,1,0,0,0,1,0,-1,
773	NM_001199014	chr1	-	24683488	24740262	24685032	24710406	10	24683488,24687340,24696163,24700191,24706142,24710391,24718050,24718413,24727808,24740163,	24685109,24687531,24696329,24700300,24706313,24710493,24718169,24718557,24727946,24740262,	0	C1orf201	cmpl	cmpl	1,2,1,0,0,0,-1,-1,-1,-1,
773	NM_001199013	chr1	-	24683488	24740262	24685032	24727878	9	24683488,24687340,24696163,24700191,24706142,24710391,24718050,24727808,24740163,	24685109,24687531,24696329,24700300,24706313,24710493,24718169,24727946,24740262,	0	C1orf201	cmpl	cmpl	1,2,1,0,0,0,1,0,-1,
773	NM_178122	chr1	-	24683488	24740262	24685032	24727856	8	24683488,24687340,24696163,24700191,24706142,24710391,24727808,24740163,	24685109,24687531,24696329,24700300,24706313,24710493,24727946,24740262,	0	C1orf201	cmpl	cmpl	1,2,1,0,0,0,0,-1,
96	NM_020448	chr1	+	24742244	24799473	24746037	24795675	12	24742244,24745780,24766661,24768544,24771674,24775970,24779897,24782627,24785377,24786970,24790515,24795475,	24742394,24746130,24766730,24768716,24771734,24776116,24779994,24782763,24785466,24787034,24790610,24799473,	0	NIPAL3	cmpl	cmpl	-1,0,0,0,1,1,0,1,2,1,2,1,
774	NR_045407	chr1	-	24822822	24828850	24828850	24828850	3	24822822,24826142,24828837,	24823086,24826253,24828850,	0	RCAN3AS	unk	unk	-1,-1,-1,
774	NR_045408	chr1	-	24822822	24828850	24828850	24828850	3	24822822,24826142,24828837,	24823086,24826294,24828850,	0	RCAN3AS	unk	unk	-1,-1,-1,
774	NR_045409	chr1	-	24822822	24828850	24828850	24828850	3	24822822,24826142,24828837,	24823086,24826201,24828850,	0	RCAN3AS	unk	unk	-1,-1,-1,
774	NM_001251979	chr1	+	24828840	24863510	24840862	24861767	5	24828840,24840803,24857707,24859572,24861582,	24828953,24841057,24857881,24859744,24863510,	0	RCAN3	cmpl	cmpl	-1,0,0,0,1,
774	NM_001251984	chr1	+	24828840	24863510	24859578	24861767	4	24828840,24857707,24859572,24861582,	24828953,24857881,24859744,24863510,	0	RCAN3	cmpl	cmpl	-1,-1,0,1,
774	NM_013441	chr1	+	24829386	24863510	24840862	24861767	5	24829386,24840803,24857707,24859572,24861582,	24829640,24841057,24857881,24859744,24863510,	0	RCAN3	cmpl	cmpl	-1,0,0,0,1,
774	NM_001251977	chr1	+	24829386	24863510	24840862	24861767	5	24829386,24840803,24857707,24859572,24861582,	24829607,24841057,24857881,24859744,24863510,	0	RCAN3	cmpl	cmpl	-1,0,0,0,1,
774	NM_001251983	chr1	+	24829386	24863510	24859578	24861767	4	24829386,24857707,24859572,24861582,	24829640,24857881,24859744,24863510,	0	RCAN3	cmpl	cmpl	-1,-1,0,1,
774	NM_001251981	chr1	+	24829386	24863510	24840862	24861767	4	24829386,24840803,24859572,24861582,	24829607,24841057,24859744,24863510,	0	RCAN3	cmpl	cmpl	-1,0,0,1,
774	NM_001251978	chr1	+	24834083	24863510	24840862	24861767	5	24834083,24840803,24857707,24859572,24861582,	24834218,24841057,24857881,24859744,24863510,	0	RCAN3	cmpl	cmpl	-1,0,0,0,1,
774	NM_001251980	chr1	+	24840803	24863510	24840862	24861767	4	24840803,24857707,24859602,24861582,	24841057,24857881,24859744,24863510,	0	RCAN3	cmpl	cmpl	0,0,0,1,
774	NM_001251985	chr1	+	24840803	24863510	24840862	24861735	2	24840803,24861582,	24841057,24863510,	0	RCAN3	cmpl	cmpl	0,0,
774	NM_001251982	chr1	+	24840803	24863510	24840862	24861735	3	24840803,24857707,24861582,	24841057,24857881,24863510,	0	RCAN3	cmpl	cmpl	0,0,0,
96	NM_001010980	chr1	+	24882566	24935818	24921921	24932238	4	24882566,24921914,24927430,24932096,	24882660,24922003,24927515,24935818,	0	C1orf130	cmpl	cmpl	-1,0,1,2,
775	NM_005839	chr1	+	24969593	24999772	24969817	24998777	17	24969593,24972474,24973157,24975349,24976461,24977899,24978924,24979403,24981345,24987209,24987800,24989150,24993305,24995613,24996610,24997876,24998672,	24969838,24972564,24973280,24975520,24976577,24978103,24979119,24979523,24981620,24987290,24987887,24989295,24993416,24996078,24996806,24998086,24999772,	0	SRRM1	cmpl	cmpl	0,0,0,0,0,2,2,2,2,1,1,1,2,2,2,0,0,
1	NM_013943	chr1	+	25071759	25170815	25072044	25167428	6	25071759,25124232,25140584,25153500,25166350,25167263,	25072116,25124342,25140710,25153607,25166532,25170815,	0	CLIC4	cmpl	cmpl	0,0,2,2,1,0,
777	NM_004350	chr1	-	25226001	25256770	25228612	25256359	5	25226001,25233749,25245730,25254064,25256077,	25229157,25233908,25245835,25254221,25256770,	0	RUNX3	cmpl	cmpl	1,1,1,0,0,
777	NM_001031680	chr1	-	25226001	25291501	25228612	25291062	6	25226001,25233749,25245730,25254064,25256077,25291004,	25229157,25233908,25245835,25254221,25256343,25291501,	0	RUNX3	cmpl	cmpl	1,1,1,0,1,0,
779	NM_015484	chr1	-	25548766	25559013	25549756	25558958	7	25548766,25551492,25553932,25554608,25555488,25558594,25558934,	25549922,25551591,25554023,25554726,25555614,25558702,25559013,	0	SYF2	cmpl	cmpl	2,2,1,0,0,0,0,
779	NM_207170	chr1	-	25548766	25559013	25549756	25558958	6	25548766,25551492,25553932,25554608,25558594,25558934,	25549922,25551591,25554023,25554726,25558702,25559013,	0	SYF2	cmpl	cmpl	2,2,1,0,0,0,
780	NM_020317	chr1	-	25568739	25573985	25569079	25573454	5	25568739,25570040,25571640,25572934,25573799,	25569196,25570124,25571792,25573520,25573985,	0	C1orf63	cmpl	cmpl	0,0,1,0,-1,
780	NM_001127691	chr1	+	25598980	25656936	25599038	25655415	7	25598980,25611063,25617131,25627436,25628010,25629812,25655388,	25599186,25611250,25617282,25627584,25628177,25629950,25656936,	0	RHD	cmpl	cmpl	0,1,2,0,1,0,0,
780	NM_016124	chr1	+	25598980	25656936	25599038	25655415	10	25598980,25611063,25617131,25627436,25628010,25629812,25633086,25643490,25648379,25655388,	25599186,25611250,25617282,25627584,25628177,25629950,25633220,25643570,25648453,25656936,	0	RHD	cmpl	cmpl	0,1,2,0,1,0,0,2,1,0,
780	NM_014313	chr1	+	25664788	25688852	25666977	25687196	7	25664788,25666964,25669451,25678116,25679372,25683283,25687150,	25664947,25667070,25669564,25678184,25679465,25683344,25688852,	0	TMEM50A	cmpl	cmpl	-1,0,0,2,1,1,2,
97	NM_138618	chr1	-	25688739	25747363	25696985	25747277	9	25688739,25696957,25701839,25715466,25717239,25718484,25729086,25735173,25747129,	25689044,25697031,25701919,25715604,25717406,25718632,25729237,25735360,25747363,	0	RHCE	cmpl	cmpl	-1,2,0,0,1,0,2,1,0,
97	NM_138617	chr1	-	25688739	25747363	25696985	25747277	7	25688739,25696957,25712201,25715466,25729086,25735173,25747129,	25689044,25697031,25712335,25715604,25729237,25735360,25747363,	0	RHCE	cmpl	cmpl	-1,2,0,0,2,1,0,
97	NM_138616	chr1	-	25688739	25747363	25689017	25747277	7	25688739,25696957,25701839,25712201,25729086,25735173,25747129,	25689044,25697031,25701919,25712335,25729237,25735360,25747363,	0	RHCE	cmpl	cmpl	0,1,2,0,2,1,0,
97	NM_020485	chr1	-	25688739	25747363	25689017	25747277	10	25688739,25696957,25701839,25712201,25715466,25717239,25718484,25729086,25735173,25747129,	25689044,25697031,25701919,25712335,25715604,25717406,25718632,25729237,25735360,25747363,	0	RHCE	cmpl	cmpl	0,1,2,0,0,1,0,2,1,0,
97	NM_018202	chr1	+	25757387	25826698	25757589	25824957	11	25757387,25773252,25775298,25780749,25783143,25784881,25810606,25812103,25815663,25817900,25824754,	25757669,25773394,25775425,25780873,25783322,25785383,25810765,25812286,25815784,25818075,25826698,	0	TMEM57	cmpl	cmpl	0,2,0,1,2,1,2,2,2,0,1,
782	NM_015627	chr1	+	25870075	25895377	25870189	25893483	9	25870075,25880412,25881350,25883643,25889134,25889560,25890151,25891663,25893338,	25870277,25880555,25881463,25883758,25889207,25889644,25890282,25891698,25895377,	0	LDLRAP1	cmpl	cmpl	0,1,0,2,0,1,1,0,2,
97	NM_020379	chr1	+	25943958	26111258	25944288	26110280	12	25943958,26012930,26073158,26075745,26079974,26085082,26090364,26098147,26104595,26107430,26109075,26110153,	25944828,26013027,26073274,26075826,26080069,26085200,26090458,26098263,26104815,26107603,26109191,26111258,	0	MAN1C1	cmpl	cmpl	0,0,1,0,0,2,0,1,0,1,0,2,
784	NM_206926	chr1	+	26126666	26144713	26126721	26142209	12	26126666,26127533,26131632,26135070,26135516,26136173,26137944,26138181,26139177,26140371,26140567,26142038,	26126904,26127651,26131766,26135280,26135641,26136311,26138026,26138370,26139283,26140484,26140669,26144713,	0	SEPN1	cmpl	cmpl	0,0,1,0,0,2,2,0,0,1,0,0,
784	NM_020451	chr1	+	26126666	26144713	26126721	26142209	13	26126666,26127533,26128506,26131632,26135070,26135516,26136173,26137944,26138181,26139177,26140371,26140567,26142038,	26126904,26127651,26128608,26131766,26135280,26135641,26136311,26138026,26138370,26139283,26140484,26140669,26144713,	0	SEPN1	cmpl	cmpl	0,0,1,1,0,0,2,2,0,0,1,0,0,
784	NM_001099625	chr1	+	26146396	26159433	26149595	26158517	7	26146396,26149509,26150134,26152792,26153105,26155999,26158411,	26146520,26149619,26150239,26152902,26153317,26156321,26159433,	0	FAM54B	cmpl	cmpl	-1,0,0,0,2,1,2,
784	NM_001099627	chr1	+	26146396	26159433	26149595	26156275	7	26146396,26149509,26150134,26152792,26153105,26156108,26158411,	26146520,26149619,26150239,26152902,26153317,26156321,26159433,	0	FAM54B	cmpl	cmpl	-1,0,0,0,2,1,-1,
784	NR_024498	chr1	-	26146444	26150097	26150097	26150097	1	26146444,	26150097,	0	LOC646471	unk	unk	-1,
784	NM_019557	chr1	+	26146683	26159433	26149595	26158517	7	26146683,26149509,26150134,26152792,26153105,26155999,26158411,	26146905,26149619,26150239,26152902,26153317,26156321,26159433,	0	FAM54B	cmpl	cmpl	-1,0,0,0,2,1,2,
784	NM_001099626	chr1	+	26147318	26159433	26149595	26158517	7	26147318,26149509,26150134,26152792,26153105,26155999,26158411,	26147494,26149619,26150239,26152902,26153317,26156321,26159433,	0	FAM54B	cmpl	cmpl	-1,0,0,0,2,1,2,
784	NM_024037	chr1	-	26160496	26185848	26161483	26185848	3	26160496,26163903,26185770,	26162337,26164045,26185848,	0	C1orf135	cmpl	cmpl	1,0,0,
784	NM_178422	chr1	-	26187974	26197744	26189289	26190330	2	26187974,26197099,	26190352,26197744,	0	PAQR7	cmpl	cmpl	0,-1,
12	NM_001145454	chr1	-	26210676	26232993	26212213	26231167	5	26210676,26227981,26230131,26231154,26232879,	26212360,26228173,26230304,26231229,26232993,	0	STMN1	cmpl	cmpl	0,0,1,0,-1,
785	NM_203401	chr1	-	26226606	26232644	26227506	26231167	5	26226606,26227981,26230131,26231154,26232342,	26227578,26228173,26230304,26231229,26232644,	0	STMN1	cmpl	cmpl	0,0,1,0,-1,
785	NM_005563	chr1	-	26226606	26232993	26227506	26231167	5	26226606,26227981,26230131,26231154,26232879,	26227578,26228173,26230304,26231229,26232993,	0	STMN1	cmpl	cmpl	0,0,1,0,-1,
785	NM_203399	chr1	-	26226606	26233368	26227506	26231167	5	26226606,26227981,26230131,26231154,26233278,	26227578,26228173,26230304,26231229,26233368,	0	STMN1	cmpl	cmpl	0,0,1,0,-1,
785	NR_037481	chr1	-	26232852	26232945	26232945	26232945	1	26232852,	26232945,	0	MIR3917	unk	unk	-1,
785	NM_000437	chr1	-	26286257	26324648	26288479	26317307	11	26286257,26299048,26300970,26303172,26308854,26310436,26310950,26314721,26315938,26317217,26324515,	26288574,26299203,26301141,26303264,26308968,26310578,26311019,26314818,26316092,26317354,26324648,	0	PAFAH2	cmpl	cmpl	1,2,2,0,0,2,2,1,0,0,-1,
786	NM_004455	chr1	+	26348270	26362954	26349137	26361838	11	26348270,26355683,26356090,26356966,26357622,26357950,26358886,26359719,26360186,26361326,26361655,	26349916,26355777,26356198,26357086,26357755,26358057,26358976,26359806,26360347,26361495,26362954,	0	EXTL1	cmpl	cmpl	0,2,0,0,0,1,0,0,0,2,0,
786	NM_032513	chr1	-	26364513	26372604	26365650	26372387	7	26364513,26366267,26368190,26369039,26369888,26371487,26372337,	26365796,26366402,26368296,26369199,26370042,26371708,26372604,	0	SLC30A2	cmpl	cmpl	1,1,0,2,1,2,0,
786	NM_001004434	chr1	-	26364513	26372604	26365650	26372387	8	26364513,26366267,26368190,26369039,26369888,26370788,26371487,26372337,	26365796,26366402,26368296,26369199,26370042,26370935,26371708,26372604,	0	SLC30A2	cmpl	cmpl	1,1,0,2,1,1,2,0,
786	NM_032588	chr1	-	26377797	26394121	26378363	26393985	9	26377797,26380383,26383693,26384118,26384880,26386756,26387656,26392758,26393826,	26378374,26380455,26383818,26384141,26385114,26386852,26387825,26392931,26394121,	0	TRIM63	cmpl	cmpl	1,1,2,0,0,0,2,0,0,
786	NM_001243532	chr1	+	26437655	26452039	26440799	26449068	3	26437655,26440782,26448327,	26437911,26441084,26452039,	0	PDIK1L	cmpl	cmpl	-1,0,0,
786	NM_152835	chr1	+	26438267	26452039	26440799	26449068	3	26438267,26440782,26448327,	26438406,26441084,26452039,	0	PDIK1L	cmpl	cmpl	-1,0,0,
786	NM_001243533	chr1	+	26438267	26452039	26440799	26449068	4	26438267,26438950,26440782,26448327,	26438406,26439141,26441084,26452039,	0	PDIK1L	cmpl	cmpl	-1,-1,0,0,
787	NM_024869	chr1	+	26485510	26489119	26487782	26488598	2	26485510,26487702,	26485617,26489119,	0	FAM110D	cmpl	cmpl	-1,0,
787	NM_015871	chr1	+	26496387	26497364	26496474	26497207	3	26496387,26496908,26497065,	26496674,26496971,26497364,	0	ZNF593	cmpl	cmpl	0,2,2,
787	NM_006314	chr1	+	26503980	26516375	26504038	26516039	21	26503980,26506943,26507205,26508347,26508851,26508970,26509687,26509836,26510219,26510561,26510704,26510891,26511075,26511504,26513658,26513901,26514724,26514932,26515088,26515262,26515769,	26504090,26507101,26507387,26508432,26508893,26509075,26509747,26509905,26510321,26510632,26510778,26510998,26511103,26511677,26513732,26513973,26514798,26514994,26515188,26515444,26516375,	0	CNKSR1	cmpl	cmpl	0,1,0,2,0,0,0,0,0,0,2,1,0,1,0,2,2,1,0,1,0,
787	NR_023345	chr1	+	26503981	26516375	26516375	26516375	21	26503981,26506943,26507205,26508347,26508851,26508970,26509687,26509836,26510219,26510561,26510704,26510891,26511075,26511504,26513658,26513901,26514724,26514932,26515088,26515262,26515769,	26504071,26507101,26507387,26508432,26508893,26509075,26509747,26509905,26510321,26510632,26510778,26510998,26511103,26511677,26513732,26513973,26514798,26514994,26515188,26515444,26516375,	0	CNKSR1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
787	NM_198137	chr1	+	26517118	26529033	26517118	26529033	10	26517118,26517777,26520277,26524176,26524447,26524776,26526374,26527320,26527844,26528979,	26517331,26517921,26520379,26524274,26524568,26524910,26526549,26527532,26528010,26529033,	0	CATSPER4	cmpl	cmpl	0,0,0,0,2,0,2,0,2,0,
787	NM_022778	chr1	+	26560692	26605299	26566274	26603784	14	26560692,26566252,26570656,26581661,26584087,26584633,26586107,26594973,26595950,26597504,26598511,26601454,26603025,26603623,	26560801,26566329,26570809,26582356,26584221,26584751,26586293,26595126,26596105,26597598,26598562,26601562,26603251,26605299,	0	CEP85	cmpl	cmpl	-1,0,1,1,0,2,0,0,0,2,0,0,0,1,
98	NM_031286	chr1	+	26606212	26608013	26606646	26607614	3	26606212,26607255,26607548,	26606694,26607423,26608013,	0	SH3BGRL3	cmpl	cmpl	0,0,0,
788	NM_145345	chr1	-	26608772	26644756	26608789	26629374	15	26608772,26609139,26609354,26610632,26610852,26611954,26612313,26620695,26623409,26623917,26624452,26628184,26629303,26633082,26644537,	26609060,26609280,26609428,26610736,26610973,26612032,26612528,26620822,26623486,26623972,26624553,26628213,26629409,26633195,26644756,	0	UBXN11	cmpl	cmpl	2,2,0,1,0,0,1,0,1,0,1,2,0,-1,-1,
788	NM_001077262	chr1	-	26608772	26633195	26608789	26629374	11	26608772,26609139,26609354,26610632,26610852,26611954,26612313,26627416,26628184,26629303,26633082,	26609060,26609280,26609428,26610736,26610973,26612032,26612528,26627515,26628213,26629409,26633195,	0	UBXN11	cmpl	cmpl	2,2,0,1,0,0,1,1,2,0,-1,
788	NM_183008	chr1	-	26608772	26633195	26608789	26629374	16	26608772,26609139,26609354,26610632,26610852,26611954,26612313,26620695,26623409,26623917,26624452,26627416,26628184,26629303,26629533,26633082,	26609060,26609280,26609428,26610736,26610973,26612032,26612528,26620822,26623486,26623972,26624553,26627515,26628213,26629409,26629658,26633195,	0	UBXN11	cmpl	cmpl	2,2,0,1,0,0,1,0,1,0,1,1,2,0,-1,-1,
788	NM_001803	chr1	+	26644410	26647014	26644508	26646793	2	26644410,26646661,	26644562,26647014,	0	CD52	cmpl	cmpl	0,0,
788	NM_001039775	chr1	-	26648349	26680621	26648458	26673148	20	26648349,26648654,26650642,26654699,26655224,26657979,26662585,26662828,26663096,26663331,26663743,26664028,26664502,26664841,26665780,26669244,26669537,26669736,26670235,26680526,	26648547,26648814,26650801,26654823,26655364,26658109,26662698,26662861,26663223,26663471,26663870,26664165,26664538,26664968,26665920,26669374,26669650,26669784,26673203,26680621,	0	AIM1L	cmpl	cmpl	1,0,0,2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,0,-1,
788	NM_001114759	chr1	-	26688124	26699266	26688141	26695062	6	26688124,26689516,26691022,26694083,26694948,26699159,	26688513,26689645,26691717,26694288,26695076,26699266,	0	ZNF683	cmpl	cmpl	0,0,1,0,0,-1,
788	NM_173574	chr1	-	26688124	26699266	26688141	26695062	6	26688124,26689516,26691022,26694083,26694948,26699159,	26688513,26689645,26691717,26694288,26695073,26699266,	0	ZNF683	cmpl	cmpl	0,0,1,0,0,-1,
98	NM_024674	chr1	+	26737268	26756219	26737382	26752949	4	26737268,26737876,26751793,26752732,	26737413,26738073,26751978,26756219,	0	LIN28A	cmpl	cmpl	0,1,0,2,
789	NM_205861	chr1	+	26758772	26797795	26759436	26795622	9	26758772,26759381,26764658,26769221,26772806,26774049,26784281,26786527,26795385,	26758867,26759499,26764775,26769364,26772923,26774151,26784396,26786635,26797795,	0	DHDDS	cmpl	cmpl	-1,0,0,0,2,2,2,0,0,
789	NM_024887	chr1	+	26758772	26797795	26759436	26795622	9	26758772,26759381,26764658,26769221,26772806,26774049,26784281,26786527,26795382,	26758867,26759499,26764775,26769364,26772923,26774151,26784396,26786635,26797795,	0	DHDDS	cmpl	cmpl	-1,0,0,0,2,2,2,0,0,
789	NM_001243565	chr1	+	26758772	26797795	26759436	26795622	8	26758772,26759381,26764658,26769221,26774049,26784281,26786527,26795385,	26758867,26759499,26764775,26769364,26774151,26784396,26786635,26797795,	0	DHDDS	cmpl	cmpl	-1,0,0,0,2,2,0,0,
